BR_CODE,P_CODE,P_NAME,BAL_QTY,MRP,NET_SALE_RATE,GEN_DATE
RKDA,10252,SOCIETY TEA CHAHAT 250GM REF,8,55,54.45,24-Sep-23
RKDA,2685,SOFT CLOTH (JMD),41,99,99,24-Sep-23
RKDA,3071,SOFTOUCH AF WASH GAR BOU 2 LT,6,480,475.2,24-Sep-23
RKDA,57849,SOFTOUCH AF WASH GAR BOU 200M,51,58,57.42,24-Sep-23
RKDA,57850,SOFTOUCH AF WASH GAR BOU 800M,18,235,232.65,24-Sep-23
RKDA,57851,SOFTOUCH AF WASH OCEAN B 200M,30,58,57.42,24-Sep-23
RKDA,57852,SOFTOUCH AF WASH OCEAN B 800M,14,235,232.65,24-Sep-23
RKDA,59334,SOFTSEN BABY MILK BAR 3*100G*,8,199,99.5,24-Sep-23
RKDA,59338,SOFTSEN FACE&BODY SORBET 100G,3,250,125,24-Sep-23
RKDA,59339,SOFTSEN HAIR OIL 100 ML,3,299,269,24-Sep-23
RKDA,3405,SOFTSEN N VIT C HON TUR 300GM,17,120,99,24-Sep-23
RKDA,62979,SOFTSEN NAT REF SKI LIME 300G,15,120,99,24-Sep-23
RKDA,62545,SOFTSEN NAT SM SKN BRI RO300G,19,120,99,24-Sep-23
RKDA,61231,SOFTSEN NATUR SOFT SK 3*100G*,6,120,99,24-Sep-23
RKDA,59335,SOFTSENS BABY NAT BAR 3*100G,50,199,99.5,24-Sep-23
RKDA,59337,SOFTSENS BABY NOUR BAR 3*100G,28,199,99.5,24-Sep-23
RKDA,59333,SOFTSENS BABY POWDER 200 GM,3,130,65,24-Sep-23
RKDA,59330,SOFTSENS BABY WASH 200 ML,3,155,135,24-Sep-23
RKDA,59336,SOFTSENS BABY WIPES 80 N*,15,230,115,24-Sep-23
RKDA,63377,SOFTSENS BODY LOTION 200 ML,22,170,85,24-Sep-23
RKDA,2706,SOONTH 50 GM,1,45,45,24-Sep-23
RKDA,24559,SOONTH POWDER 100 GM,4,68,68,24-Sep-23
RKDA,24561,SOONTH POWDER 50 GM,5,38,38,24-Sep-23
RKDA,3141,SOOPER BIRYANI ESSENCE 20M,6,40,39.6,24-Sep-23
RKDA,533,SOOPER DOOPER ICE POPS 5PC,2,75,74.25,24-Sep-23
RKDA,3146,SOOPER GR APPLE FOOD/COL 10G,6,10,9.9,24-Sep-23
RKDA,3143,SOOPER KESARI FOOD/COL 10G,5,10,9.9,24-Sep-23
RKDA,3138,SOOPER KEWDA ESSENCE 20M,3,40,39.6,24-Sep-23
RKDA,3149,SOOPER LEM YELL FOOD/COL 10G,9,10,9.9,24-Sep-23
RKDA,3147,SOOPER ORANG RED FOOD/COL 10G,7,10,9.9,24-Sep-23
RKDA,3142,SOOPER RED TOM FOOD/COL 10G,8,10,9.9,24-Sep-23
RKDA,3139,SOOPER VANILA ESSENCE 20M,9,40,39.6,24-Sep-23
RKDA,63150,SOULFRESH CITRUS AIR PKT 10GM,22,58,57.42,24-Sep-23
RKDA,63148,SOULFRESH LAVEND AIR PKT 10GM,7,58,57.42,24-Sep-23
RKDA,63151,SOULFRESH MOGRA AIR PKT 10GM,10,58,57.42,24-Sep-23
RKDA,60286,SOULFULL RAGI BITES 6*30 GM,24,99,98.01,24-Sep-23
RKDA,4474,SOYA WADI SMALL 250 GM,24,38,34,24-Sep-23
RKDA,2925,SOYABEEN SMALL WADI 400 GM,17,61,52,24-Sep-23
RKDA,52280,SOYABEEN WADI  200 GM,21,34,29,24-Sep-23
RKDA,2924,SOYABEEN WADI 400 GM,13,48,48,24-Sep-23
RKDA,7014,SOYABEN SEED  250 GM,6,40,36,24-Sep-23
RKDA,7006,SOYABEN SEED 500 GM,13,68,68,24-Sep-23
RKDA,3422,SP CUP SET 6 PC,11,99,99,24-Sep-23
RKDA,62775,SPARKMATE COMMANDO BROOM,4,195,180,24-Sep-23
RKDA,62774,SPARKMATE NO DUST BROOM XL,6,195,149,24-Sep-23
RKDA,62772,SPARKMATE SPIN MOP KING,3,1299,799,24-Sep-23
RKDA,41246,SPIN CLEANING MOP PLASTIC,2,1299,899,24-Sep-23
RKDA,1607,SPRITE 1.25LT  BTL,1,65,65,24-Sep-23
RKDA,729,STAYFRE SECURE 6PADS XL ULTR,7,48,47.52,24-Sep-23
RKDA,42777,STAYFRE SECURE COTTN SFT 7PD,6,32,31.68,24-Sep-23
RKDA,60365,STAYFRE SECURE DARK NIGHT 20P,4,145,143.55,24-Sep-23
RKDA,60366,STAYFRE SECURE DARK NIGHT 6P,6,48,47.52,24-Sep-23
