Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,HS Code,COO,Location,Incoming,Unavailable,Committed,Available,On hand
harpic-disinfectant-toilet-cleaner-liquid-orange-500-ml-2,"HARPIC DISINFECTANT TOILET CLEANER LIQUID, ORANGE - 500 ML || S2",Title,Default Title,,,,,34511,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
naphthalene-balls-100-gm-3,NAPHTHALENE BALLS 100 G || S1,Title,Default Title,,,,,34627,,,1 Dombivli East (RKM),0,0,0,0,0
himalaya-moisturizing-baby-soap-75-g-1,HIMALAYA MOISTURIZING BABY SOAP 75 G || S1,Title,Default Title,,,,,34800,,,1 Dombivli East (RKM),0,0,0,0,0
mirchi-lavangi-500gm-1-s3,MIRCHI LAVANGI 500GM || S3,Title,Default Title,,,,,34862,,,3- 400612 RKDA - Diva,0,0,0,0,0
mirchi-lavangi-500gm-1-s2,MIRCHI LAVANGI 500GM || S2,Title,Default Title,,,,,34862,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
chings-secret-schezwan-instant-noodles-240-g-pouch-1,CHING'S SECRET SCHEZWAN INSTANT NOODLES 240 G POUCH || S1,Title,Default Title,,,,,34877,,,1 Dombivli East (RKM),0,0,0,0,0
parle-platina-nutricrunch-lite-cracker-200-g-pouch-1,PARLE PLATINA NUTRI CRUNCH LITE CRACKER 200 G POUCH || S3,Title,Default Title,,,,,35206,,,3- 400612 RKDA - Diva,0,0,0,0,0
parle-platina-nutricrunch-lite-cracker-200-g-pouch-2,PARLE PLATINA NUTRI CRUNCH LITE CRACKER 200 G POUCH || S2,Title,Default Title,,,,,35206,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
ghadi-detergent-cake-145-gm-3,GHADI DETERGENT CAKE 145 G || S3,Title,Default Title,,,,,35323,,,3- 400612 RKDA - Diva,0,0,0,0,0
himalaya-baby-powder-200-g-1,"HIMALAYA BABY POWDER, 200 G || S1",Title,Default Title,,,,,35664,,,1 Dombivli East (RKM),0,0,0,0,0
til-nylon-100-gm-1,TIL NYLON 100 G || S3,Title,Default Title,,,,,35767,,,3- 400612 RKDA - Diva,0,0,0,0,0
til-nylon-100-gm-2,TIL NYLON 100 G || S2,Title,Default Title,,,,,35767,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
cad-choc-gold-choclets-153-9g-3,CADBURY CHOCOLAIRS GOLD CHOC0LETS TOFFEE 153.9 GM || S3,Title,Default Title,,,,,35871,,,3- 400612 RKDA - Diva,not stocked,not stocked,not stocked,0,0
dettol-ori-ginal-germ-protection-bathin-g-soap-bar-125-gpack-of-6,DETTOL ORIGINAL GERM PROTECTION BATHING SOAP BAR 125 G (PACK OF 5) || S3,Title,Default Title,,,,,36077,,,3- 400612 RKDA - Diva,0,0,0,0,0
dettol-ori-ginal-germ-protection-bathin-g-soap-bar-125-gpack-of-8,DETTOL ORIGINAL GERM PROTECTION BATHING SOAP BAR 125 G (PACK OF 5) || S1,Title,Default Title,,,,,36077,,,1 Dombivli East (RKM),0,0,0,0,0
haldirams-aloo-bhujia-1-kg-3,HALDIRAM'S ALOO BHUJIA - 1 KG || S3,Title,Default Title,,,,,36086,,,3- 400612 RKDA - Diva,0,0,0,0,0
haldirams-aloo-bhujia-1-kg-1,HALDIRAM'S ALOO BHUJIA - 1 KG || S1,Title,Default Title,,,,,36086,,,1 Dombivli East (RKM),0,0,0,0,0
himalaya-antihair-fall-shampoo-200m-3,HIMALAYA ANTI-HAIR FALL SHAMPOO 200 ML || S1,Title,Default Title,,,,,36128,,,1 Dombivli East (RKM),0,0,0,0,0
rice-juna-kolam-sannidhi-3,RICE JUNA KOLAM SANNIDHI 1 KG || S3,Size,1kg,,,,,36268,,,3- 400612 RKDA - Diva,0,0,0,0,0
rice-juna-kolam-sannidhi-2,RICE JUNA KOLAM SANNIDHI 1 KG || S2,Title,1kg,,,,,36268,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
loreal-paris-total-repair-5-shampoo-192-5-ml-1,L'OREAL PARIS TOTAL REPAIR 5 SHAMPOO 192.5 ML || S3,Title,Default Title,,,,,36349,,,3- 400612 RKDA - Diva,0,0,0,0,0
loreal-paris-total-repair-5-shampoo-192-5-ml-2,L'OREAL PARIS TOTAL REPAIR 5 SHAMPOO 192.5 ML || S2,Title,Default Title,,,,,36349,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
santoor-gentle-classic-hand-wash-180-ml-buy-1-get-3,SANTOOR GENTLE CLASSIC HAND WASH - 180ML BUY 1 GET 1 || S2,Title,Default Title,,,,,36363,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
mirchi-bedgi-no-1-500-gm-1-s3,MIRCHI BEDGI NO.1 500 GM || S3,Title,Default Title,,,,,36568,,,3- 400612 RKDA - Diva,0,0,0,0,0
mirchi-bedgi-no-1-500-gm-1-s2,MIRCHI BEDGI NO.1 500 GM || S2,Title,Default Title,,,,,36568,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
mirchi-bedki-no-1-200-gm-1-s3,MIRCHI BEDKI NO.1 200 GM || S3,Title,Default Title,,,,,36569,,,3- 400612 RKDA - Diva,0,0,0,0,0
mirchi-bedki-no-1-200-gm-1,MIRCHI BEDKI NO.1 200 GM || S1,Title,Default Title,,,,,36569,,,1 Dombivli East (RKM),0,0,0,0,0
frooti-mango-drink-300-ml-bottle-2,"FROOTI MANGO DRINK, 300 ML BOTTLE || S2",Title,Default Title,,,,,36572,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
suha-paneer-butt-mi-grvy-50g-2,SUHA PANEER BUTT MI GRVY 50G || S2,Title,Default Title,,,,,37328,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
suhana-mutton-kolhapuri-mix-100-g-pouch-2,SUHANA MUTTON KOLHAPURI MIX 100 G POUCH || S2,Title,Default Title,,,,,37333,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
blajis-tulsi-gold-lachkari-wada-kolam-rice-26-kg-3,BALAJI'S TULSI GOLD LACHKARI WADA KOLAM RICE 1 KG || S1,Size,1 kg,,,,,37812,,,1 Dombivli East (RKM),0,0,0,0,0
dove-dryness-care-shampoo-180-ml-3,"DOVE DRYNESS CARE SHAMPOO, 180 ML || S3",Title,Default Title,,,,,37832,,,3- 400612 RKDA - Diva,0,0,0,0,0
parle-wafers-classic-salted-52-g-3,PARLE WAFERS CLASSIC SALTED 60 G || S3,Title,Default Title,,,,,38032,,,3- 400612 RKDA - Diva,0,0,0,0,0
parle-wafers-classic-salted-52-g-2,PARLE WAFERS CLASSIC SALTED 60 G || S2,Title,Default Title,,,,,38032,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
parle-khatta-meetha-mix-200-1,PARLE KHATTA  MEETHA  MIX 200 || S1,Title,Default Title,,,,,38033,,,1 Dombivli East (RKM),0,0,0,0,0
lux-fresh-splash-water-lily-coolin-g-mint-soap-bar-100-g-1,LUX FRESH SPLASH WATER LILY & COOLING MINT SOAP BAR 100 G || S3,Title,Default Title,,,,,38085,,,3- 400612 RKDA - Diva,0,0,0,0,0
all-out-ultra-mosquito-repellent-combi-pack-1-machine-1-refill-3,ALL OUT ULTRA MOSQUITO REPELLENT COMBI PACK - 1 MACHINE + 1 REFILL || S3,Title,Default Title,,,,,38130,,,3- 400612 RKDA - Diva,0,0,0,0,0
sensodyne-fresh-gel-tube-40-g-3,SENSODYNE FRESH GEL TUBE 40 G || S3,Title,Default Title,,,,,38147,,,3- 400612 RKDA - Diva,0,0,0,0,0
sensodyne-fresh-gel-tube-40-g-2,SENSODYNE FRESH GEL TUBE 40 G || S2,Title,Default Title,,,,,38147,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
r-k-b-poha-papad-200-gm-1,R.K.B. POHA PAPAD 200 GM || S1,Title,Default Title,,,,,38178,,,1 Dombivli East (RKM),0,0,0,0,0
r-k-b-poha-papad-200-gm-1-s2,R.K.B. POHA PAPAD 200 GM || S2,Title,Default Title,,,,,38178,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
go-cheese-go-angles-plain-cheese-200g-1,GO CHEESE GO ANGLES PLAIN CHEESE 200 G || S3,Title,Default Title,,,,,38182,,,3- 400612 RKDA - Diva,0,0,0,0,0
parle-wafers-cream-n-onion-85-g-pack-1,PARLE WAFERS CREAM N' ONION 85G PACK || S1,Title,Default Title,,,,,38196,,,1 Dombivli East (RKM),0,0,0,0,0
kissan-chilli-tomato-sauce-500-g-bottle-3,KISSAN CHILLI TOMATO SAUCE 500 G BOTTLE || S3,Title,Default Title,,,,,38206,,,3- 400612 RKDA - Diva,0,0,0,0,0
fun-foods-sandwich-spread-cheese-and-chill-275-g-bottle-3,"FUN FOODS SANDWICH SPREAD -CHEESE AND CHILL, 275 G BOTTLE || S3",Title,Default Title,,,,,38242,,,3- 400612 RKDA - Diva,0,0,0,0,0
fun-foods-sandwich-spread-cheese-and-chill-275-g-bottle-2,"FUN FOODS SANDWICH SPREAD -CHEESE AND CHILL, 275 G BOTTLE || S2",Title,Default Title,,,,,38242,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
chitale-bandhu-instant-gulab-jamoon-mix-400-g-1,CHITALE BANDHU INSTANT GULAB JAMOON MIX 400 G || S1,Title,Default Title,,,,,38263,,,1 Dombivli East (RKM),0,0,0,0,0
chings-secret-red-chilli-sauce-90-g-2,CHING'S GREEN CHILLY SAUCE 90 G || S2,Title,Default Title,,,,,38420,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
ghadi-machine-wash-detergent-powder-1-kg-3,GHADI MACHINE WASH DETERGENT POWDER - 1 KG || S3,Title,Default Title,,,,,38502,,,3- 400612 RKDA - Diva,0,0,0,0,0
ghadi-machine-wash-detergent-powder-1-kg-1,GHADI MACHINE WASH DETERGENT POWDER - 1 KG || S1,Title,Default Title,,,,,38502,,,1 Dombivli East (RKM),0,0,0,0,0
vanish-oxi-action-stain-remover-washing-liquid-180-ml-3,VANISH OXI ACTION STAIN REMOVER WASHING LIQUID - 180 ML || S3,Title,Default Title,,,,,38647,,,3- 400612 RKDA - Diva,0,0,0,0,0
britannia-50-50-maska-chaska-40-5-g-s2,BRITANNIA 50-50 MASKA CHASKA 40.5 G || S2,Title,Default Title,,,,,38702,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
nutrela-soya-mini-chuncks80gm-2,NUTRELA SOYA MINI CHUNCKS80GM || S2,Title,Default Title,,,,,38843,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
nescafe-ready-to-drink-intense-180-ml-2,"NESCAFE READY TO DRINK INTENSE, 180 ML || S2",Title,Default Title,,,,,38919,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
kelloggs-corn-flakes-real-almond-honey-180-g-pack-3,KELLOGG'S CORN FLAKES REAL ALMOND HONEY 180 G PACK || S3,Title,Default Title,,,,,38937,,,3- 400612 RKDA - Diva,0,0,0,0,0
kelloggs-corn-flakes-real-almond-honey-180-g-pack-2,KELLOGG'S CORN FLAKES REAL ALMOND HONEY 180 G PACK || S2,Title,Default Title,,,,,38937,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
ching-chilli-chike-mir-ma-12g-2,CHING CHILLI CHIKE MIR MA 12G || S2,Title,Default Title,,,,,39019,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
parle-crunchy-cookies-with-real-coconut-biscuit-150-g-3,PARLE CRUNCHY COOKIES WITH REAL COCONUT BISCUIT 150 G || S3,Title,Default Title,,,,,39106,,,3- 400612 RKDA - Diva,0,0,0,0,0
nestle-kitkat-12-8-gm-2,NESTLE KITKAT 12.8 GM || S2,Title,Default Title,,,,,39143,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
santoor-sandal-talc150g1-1-3,SANTOOR SANDAL TALC150G(1+1) || S3,Title,Default Title,,,,,39181,,,3- 400612 RKDA - Diva,0,0,0,0,0
santoor-sandal-talc150g1-1-1,SANTOOR SANDAL TALC150G(1+1) || S1,Title,Default Title,,,,,39181,,,1 Dombivli East (RKM),0,0,0,0,0
cloth-bag-1-s1,CLOTH BAG* || S2,Title,Default Title,,,,,39378,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
whisper-ultra-xl-7-pads-3,WHISPER ULTRA XL+ 7 PADS || S3,Title,Default Title,,,,,39664,,,3- 400612 RKDA - Diva,0,0,0,0,0
gala-chandra-patla-6-soft-brush-2,GALA CHANDRA PATLA 6 SOFT BRUSH || S2,Title,Default Title,,,,,39730,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
wheel-active-blue-bar-210-g-3,WHEEL ACTIVE BLUE BAR 210 G+ || S3,Title,Default Title,,,,,39787,,,3- 400612 RKDA - Diva,0,0,0,0,0
kiwi-exp-shine-sponge-all-col-3,KIWI EXP SHINE SPONGE ALL COL || S3,Title,Default Title,,,,,39789,,,3- 400612 RKDA - Diva,0,0,0,0,0
cad-bournville-50-dark-80gm-3,CAD BOURNVILLE 50%DARK 80GM || S3,Title,Default Title,,,,,39869,,,3- 400612 RKDA - Diva,0,0,0,0,0
cadbury-gems-17-8-gm-cbd-3,CADBURY GEMS 17.8 GM CBD || S3,Title,Default Title,,,,,39876,,,3- 400612 RKDA - Diva,0,0,0,0,0
cadbury-gems-17-8-gm-cbd-2,CADBURY GEMS 17.8 GM CBD || S2,Title,Default Title,,,,,39876,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
fun-foods-peanut-but-cru-400g-2,FUN FOODS PEANUT BUT CRU 400G || S2,Title,Default Title,,,,,40071,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
cadbury-dairy-milk-fruit-nut-chocolate-bar-80-g-1,CADBURY DAIRY MILK FRUIT NUT CHOCOLATE BAR 80 G || S1,Title,Default Title,,,,,40190,,,1 Dombivli East (RKM),0,0,0,0,0
cadbury-dairy-milk-fruit-nut-chocolate-bar-80-g-2,CADBURY DAIRY MILK FRUIT NUT CHOCOLATE BAR 80 G || S2,Title,Default Title,,,,,40190,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
pepsodent-germicheck-8-actions-toothpaste-200-g-3,PEPSODENT GERMICHECK 8 ACTIONS TOOTHPASTE 200 G || S3,Title,Default Title,,,,,40211,,,3- 400612 RKDA - Diva,0,0,0,0,0
lakme-sun-expert-fairness-uv-lotion-spf-24-pa-60-ml-3,LAKME SUN EXPERT FAIRNESS - UV LOTION - SPF 24 PA++(60 ML) || S3,Title,Default Title,,,,,40212,,,3- 400612 RKDA - Diva,0,0,0,0,0
pantene-2-in-1-silky-smooth-care-shampoo-conditioner-180-ml-3,PANTENE 2 IN 1 SILKY SMOOTH CARE SHAMPOO CONDITIONER 180 ML || S3,Title,Default Title,,,,,40476,,,3- 400612 RKDA - Diva,0,0,0,0,0
vasu-loban-dhoops-bathi-18-pc-3,VASU LOBAN DHOOPS BATHI 18 PC || S3,Title,Default Title,,,,,40485,,,3- 400612 RKDA - Diva,0,0,0,0,0
vasu-loban-dhoops-bathi-18-pc-2,VASU LOBAN DHOOPS BATHI 18 PC || S2,Title,Default Title,,,,,40485,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
medimix-rayurvedic-gly-laksh-4-3,MEDIMIX AYURVEDIC GLY & LAKSH 4+1 || S2,Title,Default Title,,,,,40728,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
pril-perfect-active-lime425m-2,PRIL PERFECT ACTIVE LIME425M || S2,Title,Default Title,,,,,40888,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
cadburybournvita-1-kg1000-g-large-pack-1,CADBURY BOURNVITA 1 KG LARGE PACK || S3,Title,Default Title,,,,,40959,,,3- 400612 RKDA - Diva,0,0,0,0,0
cadburybournvita-1-kg1000-g-large-pack-4,CADBURY BOURNVITA 1 KG LARGE PACK || S1,Title,Default Title,,,,,40959,,,1 Dombivli East (RKM),0,0,0,0,0
head-shoulders-cool-menthol-anti-dandruff-shampoo-340-ml-3,"HEAD & SHOULDERS COOL MENTHOL ANTI DANDRUFF SHAMPOO, 340 ML || S3",Title,Default Title,,,,,41023,,,3- 400612 RKDA - Diva,0,0,0,0,0
rin-refresh-lemon-rose-detergent-powder-500-g-1,RIN REFRESH LEMON & ROSE DETERGENT POWDER 500 G || S1,Title,Default Title,,,,,41090,,,1 Dombivli East (RKM),0,0,0,0,0
jams-jellies-sweet-spreads-11,KISSAN MIXED FRUIT JAM WITH FRUIT INGREDIENTS 700 G || S1,Title,Default Title,,,,,41143,,,1 Dombivli East (RKM),0,0,0,0,0
saffola-masala-oats-veggie-twist-40-g-1,"SAFFOLA MASALA OATS, VEGGIE TWIST, 40 G || S1",Title,Default Title,,,,,41216,,,1 Dombivli East (RKM),0,0,1,0,0
harpic-disinfectant-toilet-cleaner-liquid-ori-ginal-900-ml-3,HARPIC DISINFECTANT TOILET CLEANER LIQUID ORIGINAL - 900 ML || S1,Title,Default Title,,,,,41316,,,1 Dombivli East (RKM),0,0,0,0,0
harpic-disinfectant-toilet-cleaner-liquid-ori-ginal-900-ml-2,HARPIC DISINFECTANT TOILET CLEANER LIQUID ORIGINAL - 900 ML || S2,Title,Default Title,,,,,41316,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
go-cheese-slice-pouch-100-g-3,GO CHEESE SLICE POUCH 100 G || S3,Title,Default Title,,,,,41467,,,3- 400612 RKDA - Diva,0,0,0,0,0
go-cheese-slice-pouch-100-g-2,GO CHEESE SLICE POUCH 100 G || S2,Title,Default Title,,,,,41467,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
maggi-spl-masala-noodle-280g-3,MAGGI SPL MASALA NOODLE 280G || S3,Title,Default Title,,,,,41571,,,3- 400612 RKDA - Diva,0,0,0,0,0
maggi-spl-masala-noodle-280g-2,MAGGI SPL MASALA NOODLE 280G || S2,Title,Default Title,,,,,41571,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
sugar-super-s-5-kg-1,SUGAR SUPER (S) 5 KG || S1,Title,Default Title,,,,,41671,,,1 Dombivli East (RKM),0,0,0,0,0
sugar-super-s-5-kg-1-s2,SUGAR SUPER (S) 5 KG || S2,Title,Default Title,,,,,41671,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
fortune-rice-bran-health-oil-cookin-g-oil-for-healthier-heart-5-l-jar-3,FORTUNE RICE BRAN HEALTH OIL COOKING OIL FOR HEALTHIER HEART 5 LTR JAR || S1,Title,Default Title,,,,,41910,,,1 Dombivli East (RKM),0,0,0,0,0
nestle-munch-cho-25-gm-3,NESTLE MUNCH CHO 25 GM || S3,Title,Default Title,,,,,41964,,,3- 400612 RKDA - Diva,0,0,0,0,0
nestle-munch-cho-25-gm-2,NESTLE MUNCH CHO 25 GM || S2,Title,Default Title,,,,,41964,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
ponds-bb-natural-cream-18-gm-1,POND'S BB+ NATURAL CREAM 18 G || S3,Title,Default Title,,,,,42266,,,3- 400612 RKDA - Diva,0,0,0,0,0
colgate-visible-white-dazzling-white-toothpaste-with-sparkling-mint-100-g-3,COLGATE VISIBLE WHITE DAZZLING WHITE TOOTHPASTE WITH SPARKLING MINT 100 G || S3,Title,Default Title,,,,,42316,,,3- 400612 RKDA - Diva,0,0,0,0,0
parle-platina-hide-seek-caffe-mocha-120-g-2,PARLE PLATINA HIDE & SEEK CAFFE MOCHA 120 G || S2,Title,Default Title,,,,,42364,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
nycil-cool-herbal-neem-p150-6,NYCIL COOL HERBAL NEEM&P150 || S3,Title,Default Title,,,,,42365,,,3- 400612 RKDA - Diva,0,0,0,0,0
nycil-cool-herbal-neem-p150-3,NYCIL COOL HERBAL NEEM&P150  || S3,Title,Default Title,,,,,42365,,,3- 400612 RKDA - Diva,0,0,0,0,0
nycil-cool-herbal-neem-p150-5,NYCIL COOL HERBAL NEEM&P150 || S2,Title,Default Title,,,,,42365,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
nycil-cool-herbal-neem-p150-2,NYCIL COOL HERBAL NEEM&P150  || S2,Title,Default Title,,,,,42365,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
dettol-multiuse-liquid-disinfectant-500-ml-1,DETTOL MULTI USE LIQUID DISINFECTANT 500 ML || S3,Title,Default Title,,,,,42372,,,3- 400612 RKDA - Diva,0,0,0,0,0
dettol-liquid-disinfectant-for-floor-cleaner-surface-disinfection-personal-hy-giene-200-ml-1,DETTOL LIQUID DISINFECTANT FLOOR CLEANER 200 ML || S3,Title,Default Title,,,,,42377,,,3- 400612 RKDA - Diva,0,0,0,0,0
colgate-total-advance-hl-120-120-g-3,COLGATE TOTAL ADVANCE HL 120+120 G || S3,Title,Default Title,,,,,42424,,,3- 400612 RKDA - Diva,0,0,0,0,0
2-x-colgate-total-charcoal-toothpaste-120-g-x-5,COLGATE TOTAL CHARCOAL TOOTHPASTE 120 G (PACK OF 2) || S3,Title,Default Title,,,,,42502,,,3- 400612 RKDA - Diva,0,0,0,0,0
ariel-detergent-powder-matic-front-load-500-g-3,ARIEL DETERGENT POWDER - MATIC FRONT LOAD 500 G || S3,Title,Default Title,,,,,42735,,,3- 400612 RKDA - Diva,0,0,0,0,0
fortune-rice-bran-oil-15-l-jar-3,FORTUNE RICE BRAN OIL 15 L JAR || S3,Title,Default Title,,,,,42737,,,3- 400612 RKDA - Diva,0,0,0,0,0
fortune-rice-bran-oil-15-l-jar-2,FORTUNE RICE BRAN OIL 15 L JAR || S2,Title,Default Title,,,,,42737,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
ariel-complete-detergent-washing-powder-500-200-g-3,ARIEL COMPLETE DETERGENT WASHING POWDER - 500+200 G || S3,Title,Default Title,,,,,42800,,,3- 400612 RKDA - Diva,0,0,0,0,0
amul-butter-gar-herb-100g-2,AMUL BUTTER GAR & HERB 100G || S2,Title,Default Title,,,,,42931,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
garnier-black-naturals-creme-hair-colour-40-ml-4-0-natural-brown-3,GARNIER BLACK NATURALS CREAM HAIR COLOUR 40 ML 4.0 NATURAL BROWN || S3,Title,Default Title,,,,,42954,,,3- 400612 RKDA - Diva,0,0,0,0,0
garnier-black-naturals-creme-hair-colour-40-ml-4-0-natural-brown-2,GARNIER BLACK NATURALS CREAM HAIR COLOUR 40 ML 4.0 NATURAL BROWN || S2,Title,Default Title,,,,,42954,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
oreo-strawberry-creme-biscuits-50-g-2,OREO STRAWBERRY CREME BISCUITS 44 G || S2,Title,Default Title,,,,,42998,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
cadbury-oreo-strawberry-creme-biscuit-150-g-3,"CADBURY OREO STRAWBERRY CREME BISCUIT, 114 G || S3",Title,Default Title,,,,,42999,,,3- 400612 RKDA - Diva,0,0,0,0,0
sunny-lime-milky-floor-cleaner-1-l-3,SUNNY LIME MILKY FLOOR CLEANER 1 LTR || S1,Title,Default Title,,,,,43217,,,1 Dombivli East (RKM),0,0,0,0,0
rambandhu-pickle-mango-500-g-1,RAMBANDHU PICKLE MANGO 500 G || S1,Title,Default Title,,,,,43370,,,1 Dombivli East (RKM),0,0,0,0,0
cad-5-star-home-treats-200g-3,CADBURY 5 STAR HOME TREATS 200 GM  || S3,Title,Default Title,,,,,43415,,,3- 400612 RKDA - Diva,not stocked,not stocked,not stocked,0,0
cad-5-star-home-treats-200g-2,CADBURY 5 STAR HOME TREATS 200 GM  || S2,Title,Default Title,,,,,43415,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
glucon-d-orange-450-g-cbd-3,GLUCON-D ORANGE 450 G CBD || S3,Title,Default Title,,,,,43432,,,3- 400612 RKDA - Diva,0,0,0,0,0
ariel-matic-top-load-2-kg-ref-3,ARIEL MATIC TOP LOAD 2 KG REF || S3,Title,Default Title,,,,,43609,,,3- 400612 RKDA - Diva,0,0,0,0,0
nestle-milky-bar-choco-42-gm-3,NESTLE MILKY BAR CHOCO 42 GM || S3,Title,Default Title,,,,,43678,,,3- 400612 RKDA - Diva,0,0,0,0,0
nestle-milky-bar-choco-42-gm-1,NESTLE MILKY BAR CHOCO 42 GM || S1,Title,Default Title,,,,,43678,,,1 Dombivli East (RKM),0,0,0,0,0
tang-lemon-flavour-500-g-1,TANG LEMON FLAVOUR 500 G || S1,Title,Default Title,,,,,43679,,,1 Dombivli East (RKM),0,0,0,0,0
tang-lemon-flavour-500-g-2,TANG LEMON FLAVOUR 500 G || S2,Title,Default Title,,,,,43679,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
oil-15-lit-gemini-delux-jar-3,OIL 15 LITER GEMINI DELUXE JAR || S3,Title,Default Title,,,,,43706,,,3- 400612 RKDA - Diva,0,0,0,0,0
glucon-d-nimbu-pani-200g-cbd-3,GLUCON-D NIMBU PANI 200G CBD || S3,Title,Default Title,,,,,43917,,,3- 400612 RKDA - Diva,0,0,0,0,0
glucon-d-nimbu-pani-200g-cbd-1,GLUCON-D NIMBU PANI 200G CBD || S1,Title,Default Title,,,,,43917,,,1 Dombivli East (RKM),0,0,0,0,0
oral-b-kids-extra-soft-replacement-brush-heads-featuring-disneys-frozen-2-count-1,ORAL B KIDS EXTRA SOFT REPLACEMENT BRUSH HEADS 2 COUNT || S3,Title,Default Title,,,,,43948,,,3- 400612 RKDA - Diva,0,0,0,0,0
hersheys-choc-syrup-32gm-3,HERSHEYS CHOC SYRUP 32GM || S3,Title,Default Title,,,,,44155,,,3- 400612 RKDA - Diva,0,0,0,0,0
kli-nol-eco-floral-fresh-all-purpose-cleaner-500-ml-2,KLI-NOL ECO FLORAL FRESH ALL PURPOSE CLEANER || S2,Title,Default Title,,,,,44182,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
whisper-ultra-night-xl30pd-1,WHISPER ULTRA NIGHT XL-30PD || S3,Title,Default Title,,,,,44194,,,3- 400612 RKDA - Diva,0,0,0,0,0
britannia-rusk-toastea-bake-rusk-400-g-3,BRITANNIA RUSK TOASTEA BAKE RUSK 400 G || S3,Title,Default Title,,,,,44198,,,3- 400612 RKDA - Diva,0,0,0,0,0
amul-dark-chocolate-150-gm-3,AMUL DARK CHOCOLATE 150 GM || S3,Title,Default Title,,,,,44239,,,3- 400612 RKDA - Diva,0,0,0,0,0
amul-dark-chocolate-150-gm-2,AMUL DARK CHOCOLATE 150 GM || S2,Title,Default Title,,,,,44239,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
chitale-pure-ghee-200-ml-3,CHITALE PURE GHEE 200 ML || S3,Title,Default Title,,,,,44332,,,3- 400612 RKDA - Diva,0,0,0,0,0
nivea-dark-spot-mens-face-wash-100-g-3,NIVEA DARK SPOT MENS FACE WASH 100 G || S3,Title,Default Title,,,,,44443,,,3- 400612 RKDA - Diva,0,0,0,0,0
nivea-dark-spot-mens-face-wash-100-g-2,NIVEA DARK SPOT MENS FACE WASH 100 G || S2,Title,Default Title,,,,,44443,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
chitale-ghee-cow-200-ml-carton-3,CHITALE GHEE - COW 200 ML CARTON || S3,Title,Default Title,,,,,44508,,,3- 400612 RKDA - Diva,0,0,0,0,0
garnier-black-natural-shade-2-0-original-black-40-gm-2,GARNIER BLACK NATURAL SHADE 2.0 ORIGINAL BLACK 40 G || S2,Title,Default Title,,,,,44546,,,2 RKBB 421503 Badlapur Belavali,0,0,0,0,0
